UserID;Country;Group
27810;EU;Target
27811;NA;Target
27812;SEA;Target
27813;US;Control
27814;EU;Control
27815;NA;Control
27816;SEA;Control
27817;US;Target
27818;EU;Target
27819;NA;Target
27820;SEA;Target
27821;US;Control
27822;EU;Control
27823;NA;Control
27824;SEA;Control
27825;US;Target
27826;EU;Target
27827;NA;Target
27828;SEA;Target
27829;US;Control
27830;EU;Control
27831;NA;Control
27832;SEA;Control
27833;US;Target
27834;EU;Target
27835;NA;Target
27836;SEA;Target
27837;US;Control
27838;EU;Control
27839;NA;Control
27840;SEA;Control
27841;US;Target
27842;EU;Target
27843;NA;Target
27844;SEA;Target
27845;US;Control
27846;EU;Control
27847;NA;Control
27848;SEA;Control
27849;US;Target
27850;EU;Target
27851;NA;Target
27852;SEA;Target
27853;US;Control
27854;EU;Control
27855;NA;Control
27856;SEA;Control
27857;US;Target
27858;EU;Target
27859;NA;Target
27860;SEA;Target
27861;US;Control
27862;EU;Control
27863;NA;Control
27864;SEA;Control
27865;US;Target
27866;EU;Target
27867;NA;Target
27868;SEA;Target
27869;US;Control
27870;EU;Control
27871;NA;Control
27872;SEA;Control
27873;US;Target
27874;EU;Target
27875;NA;Target
27876;SEA;Target
27877;US;Control
27878;EU;Control
27879;NA;Control
27880;SEA;Control
27881;US;Target
27882;EU;Target
27883;NA;Target
27884;SEA;Target
27885;US;Control
27886;EU;Control
27887;NA;Control
27888;SEA;Control
27889;US;Target
27890;EU;Target
27891;NA;Target
27892;SEA;Target
27893;US;Control
27894;EU;Control
27895;NA;Control
27896;SEA;Control
27897;US;Target
27898;EU;Target
27899;NA;Target
27900;SEA;Target
27901;US;Control
27902;EU;Control
27903;NA;Control
27904;SEA;Control
27905;US;Target
27906;EU;Target
27907;NA;Target
27908;SEA;Target
27909;US;Control
27910;EU;Control
27911;NA;Control
27912;SEA;Control
27913;US;Target
27914;EU;Target
27915;NA;Target
27916;SEA;Target
27917;US;Control
27918;EU;Control
27919;NA;Control
27920;SEA;Control
27921;US;Target
27922;EU;Target
27923;NA;Target
27924;SEA;Target
27925;US;Control
27926;EU;Control
27927;NA;Control
27928;SEA;Control
27929;US;Target
27930;EU;Target
27931;NA;Target
27932;SEA;Target
27933;US;Control
27934;EU;Control
27935;NA;Control
27936;SEA;Control
27937;US;Target
27938;EU;Target
27939;NA;Target
27940;SEA;Target
27941;US;Control
27942;EU;Control
27943;NA;Control
27944;SEA;Control
27945;US;Target
27946;EU;Target
27947;NA;Target
27948;SEA;Target
27949;US;Control
27950;EU;Control
27951;NA;Control
27952;SEA;Control
27953;US;Target
27954;EU;Target
27955;NA;Target
27956;SEA;Target
27957;US;Control
27958;EU;Control
27959;NA;Control
27960;SEA;Control
27961;US;Target
27962;EU;Target
27963;NA;Target
27964;SEA;Target
27965;US;Control
27966;EU;Control
27967;NA;Control
27968;SEA;Control
27969;US;Target
27970;EU;Target
27971;NA;Target
27972;SEA;Target
27973;US;Control
27974;EU;Control
27975;NA;Control
27976;SEA;Control
27977;US;Target
27978;EU;Target
27979;NA;Target
27980;SEA;Target
27981;US;Control
27982;EU;Control
27983;NA;Control
27984;SEA;Control
27985;US;Target
27986;EU;Target
27987;NA;Target
27988;SEA;Target
27989;US;Control
27990;EU;Control
27991;NA;Control
27992;SEA;Control
27993;US;Target
27994;EU;Target
27995;NA;Target
27996;SEA;Target
27997;US;Control
27998;EU;Control
27999;NA;Control
28000;SEA;Control
28001;US;Target
28002;EU;Target
28003;NA;Target
28004;SEA;Target
28005;US;Control
28006;EU;Control
28007;NA;Control
28008;SEA;Control
28009;US;Target
28010;EU;Target
28011;NA;Target
28012;SEA;Target
28013;US;Control
28014;EU;Control
28015;NA;Control
28016;SEA;Control
28017;US;Target
28018;EU;Target
28019;NA;Target
28020;SEA;Target
28021;US;Control
28022;EU;Control
28023;NA;Control
28024;SEA;Control
28025;US;Target
28026;EU;Target
28027;NA;Target
28028;SEA;Target
28029;US;Control
28030;EU;Control
28031;NA;Control
28032;SEA;Control
28033;US;Target
28034;EU;Target
28035;NA;Target
28036;SEA;Target
28037;US;Control
28038;EU;Control
28039;NA;Control
28040;SEA;Control
28041;US;Target
28042;EU;Target
28043;NA;Target
28044;SEA;Target
28045;US;Control
28046;EU;Control
28047;NA;Control
28048;SEA;Control
28049;US;Target
28050;EU;Target
28051;NA;Target
28052;SEA;Target
28053;US;Control
28054;EU;Control
28055;NA;Control
28056;SEA;Control
28057;US;Target
28058;EU;Target
28059;NA;Target
28060;SEA;Target
28061;US;Control
28062;EU;Control
28063;NA;Control
28064;SEA;Control
28065;US;Target
28066;EU;Target
28067;NA;Target
28068;SEA;Target
28069;US;Control
28070;EU;Control
28071;NA;Control
28072;SEA;Control
28073;US;Target
28074;EU;Target
28075;NA;Target
28076;SEA;Target
28077;US;Control
28078;EU;Control
28079;NA;Control
28080;SEA;Control
28081;US;Target
28082;EU;Target
28083;NA;Target
28084;SEA;Target
28085;US;Control
28086;EU;Control
28087;NA;Control
28088;SEA;Control
28089;US;Target
28090;EU;Target
28091;NA;Target
28092;SEA;Target
28093;US;Control
28094;EU;Control
28095;NA;Control
28096;SEA;Control
28097;US;Target
28098;EU;Target
28099;NA;Target
28100;SEA;Target
28101;US;Control
28102;EU;Control
28103;NA;Control
28104;SEA;Control
28105;US;Target
28106;EU;Target
28107;NA;Target
28108;SEA;Target
28109;US;Control
28110;EU;Control
28111;NA;Control
28112;SEA;Control
28113;US;Target
28114;EU;Target
28115;NA;Target
28116;SEA;Target
28117;US;Control
28118;EU;Control
28119;NA;Control
28120;SEA;Control
28121;US;Target
28122;EU;Target
28123;NA;Target
28124;SEA;Target
28125;US;Control
28126;EU;Control
28127;NA;Control
28128;SEA;Control
28129;US;Target
28130;EU;Target
28131;NA;Target
28132;SEA;Target
28133;US;Control
28134;EU;Control
28135;NA;Control
28136;SEA;Control
28137;US;Target
28138;EU;Target
28139;NA;Target
28140;SEA;Target
28141;US;Control
28142;EU;Control
28143;NA;Control
28144;SEA;Control
28145;US;Target
28146;EU;Target
28147;NA;Target
28148;SEA;Target
28149;US;Control
28150;EU;Control
28151;NA;Control
28152;SEA;Control
28153;US;Target
28154;EU;Target
28155;NA;Target
28156;SEA;Target
28157;US;Control
28158;EU;Control
28159;NA;Control
28160;SEA;Control
28161;US;Target
28162;EU;Target
28163;NA;Target
28164;SEA;Target
28165;US;Control
28166;EU;Control
28167;NA;Control
28168;SEA;Control
28169;US;Target
28170;EU;Target
28171;NA;Target
28172;SEA;Target
28173;US;Control
28174;EU;Control
28175;NA;Control
28176;SEA;Control
28177;US;Target
28178;EU;Target
28179;NA;Target
28180;SEA;Target
28181;US;Control
28182;EU;Control
28183;NA;Control
28184;SEA;Control
28185;US;Target
28186;EU;Target
28187;NA;Target
28188;SEA;Target
28189;US;Control
28190;EU;Control
28191;NA;Control
28192;SEA;Control
28193;US;Target
28194;EU;Target
28195;NA;Target
28196;SEA;Target
28197;US;Control
28198;EU;Control
28199;NA;Control
28200;SEA;Control
28201;US;Target
28202;EU;Target
28203;NA;Target
28204;SEA;Target
28205;US;Control
28206;EU;Control
28207;NA;Control
28208;SEA;Control
28209;US;Target
28210;EU;Target
28211;NA;Target
28212;SEA;Target
28213;US;Control
28214;EU;Control
28215;NA;Control
28216;SEA;Control
28217;US;Target
28218;EU;Target
28219;NA;Target
28220;SEA;Target
28221;US;Control
28222;EU;Control
28223;NA;Control
28224;SEA;Control
28225;US;Target
28226;EU;Target
28227;NA;Target
28228;SEA;Target
28229;US;Control
28230;EU;Control
28231;NA;Control
28232;SEA;Control
28233;US;Target
28234;EU;Target
28235;NA;Target
28236;SEA;Target
28237;US;Control
28238;EU;Control
28239;NA;Control
28240;SEA;Control
28241;US;Target
28242;EU;Target
28243;NA;Target
28244;SEA;Target
28245;US;Control
28246;EU;Control
28247;NA;Control
28248;SEA;Control
28249;US;Target
28250;EU;Target
28251;NA;Target
28252;SEA;Target
28253;US;Control
28254;EU;Control
28255;NA;Control
28256;SEA;Control
28257;US;Target
28258;EU;Target
28259;NA;Target
28260;SEA;Target
28261;US;Control
28262;EU;Control
28263;NA;Control
28264;SEA;Control
28265;US;Target
28266;EU;Target
28267;NA;Target
28268;SEA;Target
28269;US;Control
28270;EU;Control
28271;NA;Control
28272;SEA;Control
28273;US;Target
28274;EU;Target
28275;NA;Target
28276;SEA;Target
28277;US;Control
28278;EU;Control
28279;NA;Control
28280;SEA;Control
28281;US;Target
28282;EU;Target
28283;NA;Target
28284;SEA;Target
28285;US;Control
28286;EU;Control
28287;NA;Control
28288;SEA;Control
28289;US;Target
28290;EU;Target
28291;NA;Target
28292;SEA;Target
28293;US;Control
28294;EU;Control
28295;NA;Control
28296;SEA;Control
28297;US;Target
28298;EU;Target
28299;NA;Target
28300;SEA;Target
28301;US;Control
28302;EU;Control
28303;NA;Control
28304;SEA;Control
28305;US;Target
28306;EU;Target
28307;NA;Target
28308;SEA;Target
28309;US;Control
28310;EU;Control
28311;NA;Control
28312;SEA;Control
28313;US;Target
28314;EU;Target
28315;NA;Target
28316;SEA;Target
28317;US;Control
28318;EU;Control
28319;NA;Control
28320;SEA;Control
28321;US;Target
28322;EU;Target
28323;NA;Target
28324;SEA;Target
28325;US;Control
28326;EU;Control
28327;NA;Control
28328;SEA;Control
28329;US;Target
28330;EU;Target
28331;NA;Target
28332;SEA;Target
28333;US;Control
28334;EU;Control
28335;NA;Control
28336;SEA;Control
28337;US;Target
28338;EU;Target
28339;NA;Target
28340;SEA;Target
28341;US;Control
28342;EU;Control
28343;NA;Control
28344;SEA;Control
28345;US;Target
28346;EU;Target
28347;NA;Target
28348;SEA;Target
28349;US;Control
28350;EU;Control
28351;NA;Control
28352;SEA;Control
28353;US;Target
28354;EU;Target
28355;NA;Target
28356;SEA;Target
28357;US;Control
28358;EU;Control
28359;NA;Control
28360;SEA;Control
28361;US;Target
28362;EU;Target
28363;NA;Target
28364;SEA;Target
28365;US;Control
28366;EU;Control
28367;NA;Control
28368;SEA;Control
28369;US;Target
28370;EU;Target
28371;NA;Target
28372;SEA;Target
28373;US;Control
28374;EU;Control
28375;NA;Control
28376;SEA;Control
28377;US;Target
28378;EU;Target
28379;NA;Target
28380;SEA;Target
28381;US;Control
28382;EU;Control
28383;NA;Control
28384;SEA;Control
28385;US;Target
28386;EU;Target
28387;NA;Target
28388;SEA;Target
28389;US;Control
28390;EU;Control
28391;NA;Control
28392;SEA;Control
28393;US;Target
28394;EU;Target
28395;NA;Target
28396;SEA;Target
28397;US;Control
28398;EU;Control
28399;NA;Control
28400;SEA;Control
28401;US;Target
28402;EU;Target
28403;NA;Target
28404;SEA;Target
28405;US;Control
28406;EU;Control
28407;NA;Control
28408;SEA;Control
28409;US;Target
28410;EU;Target
28411;NA;Target
28412;SEA;Target
28413;US;Control
28414;EU;Control
28415;NA;Control
28416;SEA;Control
28417;US;Target
28418;EU;Target
28419;NA;Target
28420;SEA;Target
28421;US;Control
28422;EU;Control
28423;NA;Control
28424;SEA;Control
28425;US;Target
28426;EU;Target
28427;NA;Target
28428;SEA;Target
28429;US;Control
28430;EU;Control
28431;NA;Control
28432;SEA;Control
28433;US;Target
28434;EU;Target
28435;NA;Target
28436;SEA;Target
28437;US;Control
28438;EU;Control
28439;NA;Control
28440;SEA;Control
28441;US;Target
28442;EU;Target
28443;NA;Target
28444;SEA;Target
28445;US;Control
28446;EU;Control
28447;NA;Control
28448;SEA;Control
28449;US;Target
28450;EU;Target
28451;NA;Target
28452;SEA;Target
28453;US;Control
28454;EU;Control
28455;NA;Control
28456;SEA;Control
28457;US;Target
28458;EU;Target
28459;NA;Target
28460;SEA;Target
28461;US;Control
28462;EU;Control
28463;NA;Control
28464;SEA;Control
28465;US;Target
28466;EU;Target
28467;NA;Target
28468;SEA;Target
28469;US;Control
28470;EU;Control
28471;NA;Control
28472;SEA;Control
28473;US;Target
28474;EU;Target
28475;NA;Target
28476;SEA;Target
28477;US;Control
28478;EU;Control
28479;NA;Control
28480;SEA;Control
28481;US;Target
28482;EU;Target
28483;NA;Target
28484;SEA;Target
28485;US;Control
28486;EU;Control
28487;NA;Control
28488;SEA;Control
28489;US;Target
28490;EU;Target
28491;NA;Target
28492;SEA;Target
28493;US;Control
28494;EU;Control
28495;NA;Control
28496;SEA;Control
28497;US;Target
28498;EU;Target
28499;NA;Target
28500;SEA;Target
28501;US;Control
28502;EU;Control
28503;NA;Control
28504;SEA;Control
28505;US;Target
28506;EU;Target
28507;NA;Target
28508;SEA;Target
28509;US;Control
28510;EU;Control
28511;NA;Control
28512;SEA;Control
28513;US;Target
28514;EU;Target
28515;NA;Target
28516;SEA;Target
28517;US;Control
28518;EU;Control
28519;NA;Control
28520;SEA;Control
28521;US;Target
28522;EU;Target
28523;NA;Target
28524;SEA;Target
28525;US;Control
28526;EU;Control
28527;NA;Control
28528;SEA;Control
28529;US;Target
28530;EU;Target
28531;NA;Target
28532;SEA;Target
28533;US;Control
28534;EU;Control
28535;NA;Control
28536;SEA;Control
28537;US;Target
28538;EU;Target
28539;NA;Target
28540;SEA;Target
28541;US;Control
28542;EU;Control
28543;NA;Control
28544;SEA;Control
28545;US;Target
28546;EU;Target
28547;NA;Target
28548;SEA;Target
28549;US;Control
28550;EU;Control
28551;NA;Control
28552;SEA;Control
28553;US;Target
28554;EU;Target
28555;NA;Target
28556;SEA;Target
28557;US;Control
28558;EU;Control
28559;NA;Control
28560;SEA;Control
28561;US;Target
28562;EU;Target
28563;NA;Target
28564;SEA;Target
28565;US;Control
28566;EU;Control
28567;NA;Control
28568;SEA;Control
28569;US;Target
28570;EU;Target
28571;NA;Target
28572;SEA;Target
28573;US;Control
28574;EU;Control
28575;NA;Control
28576;SEA;Control
28577;US;Target
28578;EU;Target
28579;NA;Target
28580;SEA;Target
28581;US;Control
28582;EU;Control
28583;NA;Control
28584;SEA;Control
28585;US;Target
28586;EU;Target
28587;NA;Target
28588;SEA;Target
28589;US;Control
28590;EU;Control
28591;NA;Control
28592;SEA;Control
28593;US;Target
28594;EU;Target
28595;NA;Target
28596;SEA;Target
28597;US;Control
28598;EU;Control
28599;NA;Control
28600;SEA;Control
28601;US;Target
28602;EU;Target
28603;NA;Target
28604;SEA;Target
28605;US;Control
28606;EU;Control
28607;NA;Control
28608;SEA;Control
28609;US;Target
28610;EU;Target
28611;NA;Target
28612;SEA;Target
28613;US;Control
28614;EU;Control
28615;NA;Control
28616;SEA;Control
28617;US;Target
28618;EU;Target
28619;NA;Target
28620;SEA;Target
28621;US;Control
28622;EU;Control
28623;NA;Control
28624;SEA;Control
28625;US;Target
28626;EU;Target
28627;NA;Target
28628;SEA;Target
28629;US;Control
28630;EU;Control
28631;NA;Control
28632;SEA;Control
28633;US;Target
28634;EU;Target
28635;NA;Target
28636;SEA;Target
28637;US;Control
28638;EU;Control
28639;NA;Control
28640;SEA;Control
28641;US;Target
28642;EU;Target
28643;NA;Target
28644;SEA;Target
28645;US;Control
28646;EU;Control
28647;NA;Control
28648;SEA;Control
28649;US;Target
28650;EU;Target
28651;NA;Target
28652;SEA;Target
28653;US;Control
28654;EU;Control
28655;NA;Control
28656;SEA;Control
28657;US;Target
28658;EU;Target
28659;NA;Target
28660;SEA;Target
28661;US;Control
28662;EU;Control
28663;NA;Control
28664;SEA;Control
28665;US;Target
28666;EU;Target
28667;NA;Target
28668;SEA;Target
28669;US;Control
28670;EU;Control
28671;NA;Control
28672;SEA;Control
28673;US;Target
28674;EU;Target
28675;NA;Target
28676;SEA;Target
28677;US;Control
28678;EU;Control
28679;NA;Control
28680;SEA;Control
28681;US;Target
28682;EU;Target
28683;NA;Target
28684;SEA;Target
28685;US;Control
28686;EU;Control
28687;NA;Control
28688;SEA;Control
28689;US;Target
28690;EU;Target
28691;NA;Target
28692;SEA;Target
28693;US;Control
28694;EU;Control
28695;NA;Control
28696;SEA;Control
28697;US;Target
28698;EU;Target
28699;NA;Target
28700;SEA;Target
28701;US;Control
28702;EU;Control
28703;NA;Control
28704;SEA;Control
28705;US;Target
28706;EU;Target
28707;NA;Target
28708;SEA;Target
28709;US;Control
28710;EU;Control
28711;NA;Control
28712;SEA;Control
28713;US;Target
28714;EU;Target
28715;NA;Target
28716;SEA;Target
28717;US;Control
28718;EU;Control
28719;NA;Control
28720;SEA;Control
28721;US;Target
28722;EU;Target
28723;NA;Target
28724;SEA;Target
28725;US;Control
28726;EU;Control
28727;NA;Control
28728;SEA;Control
28729;US;Target
28730;EU;Target
28731;NA;Target
28732;SEA;Target
28733;US;Control
28734;EU;Control
28735;NA;Control
28736;SEA;Control
28737;US;Target
28738;EU;Target
28739;NA;Target
28740;SEA;Target
28741;US;Control
28742;EU;Control
28743;NA;Control
28744;SEA;Control
28745;US;Target
28746;EU;Target
28747;NA;Target
28748;SEA;Target
28749;US;Control
28750;EU;Control
28751;NA;Control
28752;SEA;Control
28753;US;Target
28754;EU;Target
28755;NA;Target
28756;SEA;Target
28757;US;Control
28758;EU;Control
28759;NA;Control
28760;SEA;Control
28761;US;Target
28762;EU;Target
28763;NA;Target
28764;SEA;Target
28765;US;Control
28766;EU;Control
28767;NA;Control
28768;SEA;Control
28769;US;Target
28770;EU;Target
28771;NA;Target
28772;SEA;Target
28773;US;Control
28774;EU;Control
28775;NA;Control
28776;SEA;Control
28777;US;Target
28778;EU;Target
28779;NA;Target
28780;SEA;Target
28781;US;Control
28782;EU;Control
28783;NA;Control
28784;SEA;Control
28785;US;Target
28786;EU;Target
28787;NA;Target
28788;SEA;Target
28789;US;Control
28790;EU;Control
28791;NA;Control
28792;SEA;Control
28793;US;Target
28794;EU;Target
28795;NA;Target
28796;SEA;Target
28797;US;Control
28798;EU;Control
28799;NA;Control
28800;SEA;Control
28801;US;Target
28802;EU;Target
28803;NA;Target
28804;SEA;Target
28805;US;Control
28806;EU;Control
28807;NA;Control
28808;SEA;Control
28809;US;Target
28810;EU;Target
28811;NA;Target
28812;SEA;Target
28813;US;Control
28814;EU;Control
28815;NA;Control
28816;SEA;Control
28817;US;Target
28818;EU;Target
28819;NA;Target
28820;SEA;Target
28821;US;Control
28822;EU;Control
28823;NA;Control
28824;SEA;Control
28825;US;Target
28826;EU;Target
28827;NA;Target
28828;SEA;Target
28829;US;Control
28830;EU;Control
28831;NA;Control
28832;SEA;Control
28833;US;Target
28834;EU;Target
28835;NA;Target
28836;SEA;Target
28837;US;Control
28838;EU;Control
28839;NA;Control
28840;SEA;Control
28841;US;Target
28842;EU;Target
28843;NA;Target
28844;SEA;Target
28845;US;Control
28846;EU;Control
28847;NA;Control
28848;SEA;Control
28849;US;Target
28850;EU;Target
28851;NA;Target
28852;SEA;Target
28853;US;Control
28854;EU;Control
28855;NA;Control
28856;SEA;Control
28857;US;Target
28858;EU;Target
28859;NA;Target
28860;SEA;Target
28861;US;Control
28862;EU;Control
28863;NA;Control
28864;SEA;Control
28865;US;Target
28866;EU;Target
28867;NA;Target
28868;SEA;Target
28869;US;Control
28870;EU;Control
28871;NA;Control
28872;SEA;Control
28873;US;Target
28874;EU;Target
28875;NA;Target
28876;SEA;Target
28877;US;Control
28878;EU;Control
28879;NA;Control
28880;SEA;Control
28881;US;Target
28882;EU;Target
28883;NA;Target
28884;SEA;Target
28885;US;Control
28886;EU;Control
28887;NA;Control
28888;SEA;Control
28889;US;Target
28890;EU;Target
28891;NA;Target
28892;SEA;Target
28893;US;Control
28894;EU;Control
28895;NA;Control
28896;SEA;Control
28897;US;Target
28898;EU;Target
28899;NA;Target
28900;SEA;Target
28901;US;Control
28902;EU;Control
28903;NA;Control
28904;SEA;Control
28905;US;Target
28906;EU;Target
28907;NA;Target
28908;SEA;Target
28909;US;Control
28910;EU;Control
28911;NA;Control
28912;SEA;Control
28913;US;Target
28914;EU;Target
28915;NA;Target
28916;SEA;Target
28917;US;Control
28918;EU;Control
28919;NA;Control
28920;SEA;Control
28921;US;Target
28922;EU;Target
28923;NA;Target
28924;SEA;Target
28925;US;Control
28926;EU;Control
28927;NA;Control
28928;SEA;Control
28929;US;Target
28930;EU;Target
28931;NA;Target
28932;SEA;Target
28933;US;Control
28934;EU;Control
28935;NA;Control
28936;SEA;Control
28937;US;Target
28938;EU;Target
28939;NA;Target
28940;SEA;Target
28941;US;Control
28942;EU;Control
28943;NA;Control
28944;SEA;Control
28945;US;Target
28946;EU;Target
28947;NA;Target
28948;SEA;Target
28949;US;Control
28950;EU;Control
28951;NA;Control
28952;SEA;Control
28953;US;Target
28954;EU;Target
28955;NA;Target
28956;SEA;Target
28957;US;Control
28958;EU;Control
28959;NA;Control
28960;SEA;Control
28961;US;Target
28962;EU;Target
28963;NA;Target
28964;SEA;Target
28965;US;Control
28966;EU;Control
28967;NA;Control
28968;SEA;Control
28969;US;Target
28970;EU;Target
28971;NA;Target
28972;SEA;Target
28973;US;Control
28974;EU;Control
28975;NA;Control
28976;SEA;Control
28977;US;Target
28978;EU;Target
28979;NA;Target
28980;SEA;Target
28981;US;Control
28982;EU;Control
28983;NA;Control
28984;SEA;Control
28985;US;Target
28986;EU;Target
28987;NA;Target
28988;SEA;Target
28989;US;Control
28990;EU;Control
28991;NA;Control
28992;SEA;Control
28993;US;Target
28994;EU;Target
28995;NA;Target
28996;SEA;Target
28997;US;Control
28998;EU;Control
28999;NA;Control
29000;SEA;Control
29001;US;Target
29002;EU;Target
29003;NA;Target
29004;SEA;Target
29005;US;Control
29006;EU;Control
29007;NA;Control
29008;SEA;Control
29009;US;Target
29010;EU;Target
29011;NA;Target
29012;SEA;Target
29013;US;Control
29014;EU;Control
29015;NA;Control
29016;SEA;Control
29017;US;Target
29018;EU;Target
29019;NA;Target
29020;SEA;Target
29021;US;Control
29022;EU;Control
29023;NA;Control
29024;SEA;Control
29025;US;Target
29026;EU;Target
29027;NA;Target
29028;SEA;Target
29029;US;Control
29030;EU;Control
29031;NA;Control
29032;SEA;Control
29033;US;Target
29034;EU;Target
29035;NA;Target
29036;SEA;Target
29037;US;Control
29038;EU;Control
29039;NA;Control
29040;SEA;Control
29041;US;Target
29042;EU;Target
29043;NA;Target
29044;SEA;Target
29045;US;Control
29046;EU;Control
29047;NA;Control
29048;SEA;Control
29049;US;Target
29050;EU;Target
29051;NA;Target
29052;SEA;Target
29053;US;Control
29054;EU;Control
29055;NA;Control
29056;SEA;Control
29057;US;Target
29058;EU;Target
29059;NA;Target
29060;SEA;Target
29061;US;Control
29062;EU;Control
29063;NA;Control
29064;SEA;Control
29065;US;Target
29066;EU;Target
29067;NA;Target
29068;SEA;Target
29069;US;Control
29070;EU;Control
29071;NA;Control
29072;SEA;Control
29073;US;Target
29074;EU;Target
29075;NA;Target
29076;SEA;Target
29077;US;Control
29078;EU;Control
29079;NA;Control
29080;SEA;Control
29081;US;Target
29082;EU;Target
29083;NA;Target
29084;SEA;Target
29085;US;Control
29086;EU;Control
29087;NA;Control
29088;SEA;Control
29089;US;Target
29090;EU;Target
29091;NA;Target
29092;SEA;Target
29093;US;Control
29094;EU;Control
29095;NA;Control
29096;SEA;Control
29097;US;Target
29098;EU;Target
29099;NA;Target
29100;SEA;Target
29101;US;Control
29102;EU;Control
29103;NA;Control
29104;SEA;Control
29105;US;Target
29106;EU;Target
29107;NA;Target
29108;SEA;Target
29109;US;Control
29110;EU;Control
29111;NA;Control
29112;SEA;Control
29113;US;Target
29114;EU;Target
29115;NA;Target
29116;SEA;Target
29117;US;Control
29118;EU;Control
29119;NA;Control
29120;SEA;Control
29121;US;Target
29122;EU;Target
29123;NA;Target
29124;SEA;Target
29125;US;Control
29126;EU;Control
29127;NA;Control
29128;SEA;Control
29129;US;Target
29130;EU;Target
29131;NA;Target
29132;SEA;Target
29133;US;Control
29134;EU;Control
29135;NA;Control
29136;SEA;Control
29137;US;Target
29138;EU;Target
29139;NA;Target
29140;SEA;Target
29141;US;Control
29142;EU;Control
29143;NA;Control
29144;SEA;Control
29145;US;Target
29146;EU;Target
29147;NA;Target
29148;SEA;Target
29149;US;Control
29150;EU;Control
29151;NA;Control
29152;SEA;Control
29153;US;Target
29154;EU;Target
29155;NA;Target
29156;SEA;Target
29157;US;Control
29158;EU;Control
29159;NA;Control
29160;SEA;Control
29161;US;Target
29162;EU;Target
29163;NA;Target
29164;SEA;Target
29165;US;Control
29166;EU;Control
29167;NA;Control
29168;SEA;Control
29169;US;Target
29170;EU;Target
29171;NA;Target
29172;SEA;Target
29173;US;Control
29174;EU;Control
29175;NA;Control
29176;SEA;Control
29177;US;Target
29178;EU;Target
29179;NA;Target
29180;SEA;Target
29181;US;Control
29182;EU;Control
29183;NA;Control
29184;SEA;Control
29185;US;Target
29186;EU;Target
29187;NA;Target
29188;SEA;Target
29189;US;Control
29190;EU;Control
29191;NA;Control
29192;SEA;Control
29193;US;Target
29194;EU;Target
29195;NA;Target
29196;SEA;Target
29197;US;Control
29198;EU;Control
29199;NA;Control
29200;SEA;Control
29201;US;Target
29202;EU;Target
29203;NA;Target
29204;SEA;Target
29205;US;Control
29206;EU;Control
29207;NA;Control
29208;SEA;Control
29209;US;Target
29210;EU;Target
29211;NA;Target
29212;SEA;Target
29213;US;Control
29214;EU;Control
29215;NA;Control
29216;SEA;Control
29217;US;Target
29218;EU;Target
29219;NA;Target
29220;SEA;Target
29221;US;Control
29222;EU;Control
29223;NA;Control
29224;SEA;Control
29225;US;Target
29226;EU;Target
29227;NA;Target
29228;SEA;Target
29229;US;Control
29230;EU;Control
29231;NA;Control
29232;SEA;Control
29233;US;Target
29234;EU;Target
29235;NA;Target
29236;SEA;Target
29237;US;Control
29238;EU;Control
29239;NA;Control
29240;SEA;Control
29241;US;Target
29242;EU;Target
29243;NA;Target
29244;SEA;Target
29245;US;Control
29246;EU;Control
29247;NA;Control
29248;SEA;Control
29249;US;Target
29250;EU;Target
29251;NA;Target
29252;SEA;Target
29253;US;Control
29254;EU;Control
29255;NA;Control
29256;SEA;Control
29257;US;Target
29258;EU;Target
29259;NA;Target
29260;SEA;Target
29261;US;Control
29262;EU;Control
29263;NA;Control
29264;SEA;Control
29265;US;Target
29266;EU;Target
29267;NA;Target
29268;SEA;Target
29269;US;Control
29270;EU;Control
29271;NA;Control
29272;SEA;Control
29273;US;Target
29274;EU;Target
29275;NA;Target
29276;SEA;Target
29277;US;Control
29278;EU;Control
29279;NA;Control
29280;SEA;Control
29281;US;Target
29282;EU;Target
29283;NA;Target
29284;SEA;Target
29285;US;Control
29286;EU;Control
29287;NA;Control
29288;SEA;Control
29289;US;Target
29290;EU;Target
29291;NA;Target
29292;SEA;Target
29293;US;Control
29294;EU;Control
29295;NA;Control
29296;SEA;Control
29297;US;Target
29298;EU;Target
29299;NA;Target
29300;SEA;Target
29301;US;Control
29302;EU;Control
29303;NA;Control
29304;SEA;Control
29305;US;Target
29306;EU;Target
29307;NA;Target
29308;SEA;Target
29309;US;Control
29310;EU;Control
29311;NA;Control
29312;SEA;Control
29313;US;Target
29314;EU;Target
29315;NA;Target
29316;SEA;Target
29317;US;Control
29318;EU;Control
29319;NA;Control
29320;SEA;Control
29321;US;Target
29322;EU;Target
29323;NA;Target
29324;SEA;Target
29325;US;Control
29326;EU;Control
29327;NA;Control
29328;SEA;Control
29329;US;Target
29330;EU;Target
29331;NA;Target
29332;SEA;Target
29333;US;Control
29334;EU;Control
29335;NA;Control
29336;SEA;Control
29337;US;Target
29338;EU;Target
29339;NA;Target
29340;SEA;Target
29341;US;Control
29342;EU;Control
29343;NA;Control
29344;SEA;Control
29345;US;Target
29346;EU;Target
29347;NA;Target
29348;SEA;Target
29349;US;Control
29350;EU;Control
29351;NA;Control
29352;SEA;Control
29353;US;Target
29354;EU;Target
29355;NA;Target
29356;SEA;Target
29357;US;Control
29358;EU;Control
29359;NA;Control
29360;SEA;Control
29361;US;Target
29362;EU;Target
29363;NA;Target
